Using 30-day snapshots
epoch,V-AUC,V-AP,T-AUC,T-AP,TTE-AUC,TTE-AP,TUE-AUC,TUE-AP
18,0.9967729035698008,0.9973298697460434,0.977544418335317,0.9847346409327218,0.9126211240310077,0.914541855650733,0.9798209792209992,0.9873100332938128
13,0.9976758885802496,0.9981198080428761,0.9794556538659012,0.986052879662644,0.9253720930232558,0.9147906767276884,0.9822169398552809,0.9888369920425851
23,0.9981725303359965,0.9984874631775565,0.9766250379238721,0.9833340995115003,0.9235756894613988,0.9160317336546986,0.9790774492771779,0.9861630604536238
1,0.9960612653829947,0.9959454474750253,0.9788638226679736,0.9840910544673676,0.973767441860465,0.9496399552765972,0.9819391568799886,0.9868597844650175
40,0.9977253377593932,0.9982122201404119,0.9769973938277439,0.9817115777042378,0.9482905408433033,0.9395890930774653,0.9839658907790387,0.988189805481705

mean,0.9972815851256869,0.9976189617163828,0.9778972653241615,0.9839848504556944,0.9367253778438862,0.9269186628774365,0.9814040832024971,0.9874719351473488
stderr,2.588572629097053e-07,3.793553250190159e-07,5.291109457383808e-07,9.339121843596636e-07
