Using 7-day snapshots
epoch,V-AUC,V-AP,T-AUC,T-AP,TTE-AUC,TTE-AP,TUE-AUC,TUE-AP
1,0.8368053684596887,0.9066431480868206,0.7558479982798112,0.8632467945478965,0.8980371445453181,0.9290546221146685,0.7550391826126626,0.8628861441349785
0,0.1303720895653733,0.5294124804186034,0.14129047589255925,0.5332188666669895,0.30359289419930946,0.550320564020471,0.14031589535198052,0.5331258205584959
1,0.5818952218070086,0.7739469761441451,0.5399277040272255,0.7484347098673668,0.6301592676848722,0.7646020929657815,0.5393972931493455,0.7483983628573361
0,0.49227356347832335,0.7258899530322709,0.4210241792749957,0.6834321255873799,0.33004101161995897,0.5904021329913891,0.4215787332027276,0.6838416817539189
0,0.7439763864071192,0.7491677803608132,0.7153972241949156,0.7264579540520285,0.5799204867952495,0.7235670530958956,0.716920500006525,0.7264311593127677

mean,0.5570645259435026,0.7370120676085307,0.5146975163339015,0.7109580901443323,0.5483501609689416,0.7115892930376411,0.5146503208646482,0.7109366337234995
stderr,0.02683924219742988,0.006574750236488713,0.02211721687036396,0.005114826844128267
