Using 7-day snapshots
epoch,V-AUC,V-AP,T-AUC,T-AP,TTE-AUC,TTE-AP,TUE-AUC,TUE-AP
1,0.9712908174446635,0.9712967036955765,0.9575589887801988,0.9571729840261832,0.8809523809523809,0.7830018083182638,0.9585236394366649,0.9613887982407328
0,0.973556490094193,0.9742493229921736,0.9658611815583504,0.9641192992389611,0.9748737648281026,0.9438460015166233,0.9600429127167649,0.9638767581653664
0,0.9711176987007665,0.9711344504635679,0.9567530723622542,0.9560494452138336,0.8809523809523809,0.7815898012748405,0.957532364759817,0.9605314697081024
3,0.9701111893495447,0.9744013124922956,0.9566924302284793,0.9620450699386937,0.9737079665989619,0.9372250688762661,0.9612273369580294,0.9642993966752756
1,0.9702144986623821,0.9743201176514387,0.9549222492509589,0.959909307545954,0.8187766163375919,0.810269925227682,0.9606726466459617,0.9634713232517023

mean,0.97125813885031,0.9730803814590103,0.9583575844360483,0.959859221192725,0.9058526219338837,0.8511865210427352,0.9595997801034475,0.9627135492082359
stderr,6.894144402688239e-07,1.0390008576793797e-06,6.6268513215822885e-06,3.994419840244575e-06
