Using 7-day snapshots
epoch,V-AUC,V-AP,T-AUC,T-AP,TTE-AUC,TTE-AP,TUE-AUC,TUE-AP
0,0.9920175894518408,0.9926603857269333,0.9898243227522567,0.9882765683823893,0.9435795454545455,0.963677078384918,0.9898293816263954,0.9882458761951735
4,0.9930855231861738,0.9917571567521107,0.9871850221700843,0.9847537432948319,0.9236022193768672,0.9489979366815172,0.9881181474173433,0.9860112440339307
3,0.9912168800678792,0.9915800941009344,0.9883554441543949,0.9856603766874471,0.9328703703703702,0.9548670254474028,0.9888840309128767,0.9861872809912022
25,0.9939787968882001,0.993494922421828,0.9910728536394273,0.9890764838492151,0.9484928651595319,0.9670300903615012,0.9919555582582616,0.9902973653714521
0,0.9903375437121007,0.9909009167544414,0.9878344526053766,0.9858446045046438,0.9358439467135118,0.9584088956718053,0.9882820384926769,0.9863065224610622

mean,0.9921272666612388,0.9920786951512495,0.9888544190643079,0.9867223553437053,0.9368777894149654,0.9585962053094288,0.9894138313415108,0.9874096578105641
stderr,7.504566862600712e-07,3.6521389781889777e-07,8.889138216276671e-07,1.2281538780599123e-06
